id	num
SoyZH13_15G207203	1824
SoyZH13_15G197106	1825
SoyZH13_15G213000	1825
SoyZH13_15G246100	1825
SoyZH13_snoRNA_1350	1826
SoyZH13_15G152502	1828
SoyZH13_15G176400	1829
SoyZH13_15G245600	1830
SoyZH13_15G253700	1830
SoyZH13_15G157400	1831
SoyZH13_15G139000	1837
SoyZH13_15G138000	1839
SoyZH13_15G177701	1840
SoyZH13_15G188002	1843
SoyZH13_15G153600	1844
SoyZH13_15G175503	1845
SoyZH13_15G180500	1845
SoyZH13_15G253500	1845
SoyZH13_15G175502	1846
SoyZH13_15G201101	1847
SoyZH13_15G175501	1848
SoyZH13_15G177400	1848
SoyZH13_15G242800	1848
SoyZH13_snoRNA_1357	1849
SoyZH13_15G149000	1850
SoyZH13_15G168901	1851
SoyZH13_15G180100	1852
SoyZH13_15G204904	1853
SoyZH13_15G206000	1853
SoyZH13_15G240800	1853
SoyZH13_15G150701	1855
SoyZH13_15G246000	1856
SoyZH13_15G169000	1857
SoyZH13_15G174800	1858
SoyZH13_15G152401	1861
SoyZH13_15G205001	1861
SoyZH13_15G206100	1862
SoyZH13_15G146600	1864
SoyZH13_15G185500	1864
SoyZH13_15G204700	1864
SoyZH13_15G156601	1867
SoyZH13_15G201800	1867
SoyZH13_15G150900	1868
SoyZH13_15G139500	1870
SoyZH13_15G197900	1870
SoyZH13_15G149601	1871
SoyZH13_15G185801	1871
SoyZH13_15G138700	1874
SoyZH13_15G139300	1874
SoyZH13_15G202803	1874
SoyZH13_15G151000	1875
SoyZH13_15G153500	1875
SoyZH13_15G200100	1875
SoyZH13_15G224703	1876
SoyZH13_15G223301	1877
SoyZH13_15G155000	1878
SoyZH13_15G183501	1880
SoyZH13_15G245302	1880
SoyZH13_15G183100	1882
SoyZH13_15G206001	1883
SoyZH13_15G139400	1884
SoyZH13_15G146700	1885
SoyZH13_15G200200	1885
SoyZH13_15G240400	1885
SoyZH13_15G240401	1886
SoyZH13_15G205500	1887
SoyZH13_15G157300	1888
SoyZH13_15G205900	1888
SoyZH13_15G240302	1888
SoyZH13_snoRNA_1343	1888
SoyZH13_15G205000	1889
SoyZH13_15G149600	1891
SoyZH13_15G179102	1891
SoyZH13_15G155100	1892
SoyZH13_15G184301	1892
SoyZH13_15G150700	1893
SoyZH13_15G240600	1893
SoyZH13_15G154802	1897
SoyZH13_15G178701	1899
SoyZH13_15G146500	1900
SoyZH13_15G150500	1900
SoyZH13_15G187200	1901
SoyZH13_15G146601	1903
SoyZH13_15G225600	1905
SoyZH13_15G175900	1906
SoyZH13_15G157502	1907
SoyZH13_15G181600	1908
SoyZH13_15G244101	1908
SoyZH13_15G169400	1909
SoyZH13_15G164000	1911
SoyZH13_15G150200	1913
SoyZH13_15G213600	1913
SoyZH13_15G165600	1916
SoyZH13_15G185601	1916
SoyZH13_15G204801	1917
SoyZH13_15G156600	1920
SoyZH13_15G175800	1920
SoyZH13_15G253100	1921
SoyZH13_15G200300	1923
SoyZH13_15G146800	1925
SoyZH13_15G206300	1925
SoyZH13_15G240700	1926
SoyZH13_15G245500	1928
SoyZH13_15G141100	1930
SoyZH13_15G149500	1930
SoyZH13_15G156900	1931
SoyZH13_15G203204	1931
SoyZH13_15G213903	1934
SoyZH13_15G180600	1935
SoyZH13_15G206301	1935
SoyZH13_15G174500	1937
SoyZH13_15G204802	1937
SoyZH13_15G147001	1939
SoyZH13_15G253201	1941
SoyZH13_15G150100	1942
SoyZH13_15G198900	1942
SoyZH13_15G253200	1942
SoyZH13_15G141200	1943
SoyZH13_15G191500	1945
SoyZH13_15G139600	1946
SoyZH13_15G184300	1946
SoyZH13_15G185901	1946
SoyZH13_15G151700	1947
SoyZH13_15G247900	1947
SoyZH13_15G136702	1948
SoyZH13_15G175700	1948
SoyZH13_15G251201	1949
SoyZH13_15G201200	1950
SoyZH13_15G240301	1950
SoyZH13_15G174201	1951
SoyZH13_15G178000	1951
SoyZH13_15G176401	1953
SoyZH13_15G137500	1955
SoyZH13_15G187900	1955
SoyZH13_15G149800	1957
SoyZH13_15G156300	1957
SoyZH13_snoRNA_1346	1958
SoyZH13_15G151800	1959
SoyZH13_15G187201	1960
SoyZH13_15G214300	1960
SoyZH13_15G203205	1961
SoyZH13_15G187202	1962
SoyZH13_snoRNA_1351	1962
SoyZH13_15G150800	1965
SoyZH13_15G155700	1965
SoyZH13_snoRNA_1306	1965
SoyZH13_15G184400	1966
SoyZH13_15G247800	1966
SoyZH13_15G197901	1968
SoyZH13_snoRNA_1307	1968
SoyZH13_15G146400	1969
SoyZH13_15G199403	1970
SoyZH13_15G187700	1972
SoyZH13_miRNA_262	1973
SoyZH13_15G137400	1974
SoyZH13_15G227400	1974
SoyZH13_15G164300	1975
SoyZH13_15G245700	1975
SoyZH13_15G176402	1977
SoyZH13_15G177201	1979
SoyZH13_15G245400	1980
SoyZH13_15G138900	1981
SoyZH13_15G183901	1981
SoyZH13_15G140000	1983
SoyZH13_15G146900	1984
SoyZH13_15G182100	1984
SoyZH13_snoRNA_1300	1986
SoyZH13_15G158800	1987
SoyZH13_15G140201	1988
SoyZH13_15G152503	1988
SoyZH13_15G197801	1988
SoyZH13_15G206500	1988
SoyZH13_15G245800	1990
SoyZH13_15G147000	1991
SoyZH13_snoRNA_1301	1992
SoyZH13_15G140900	1993
SoyZH13_15G172500	1993
SoyZH13_15G212901	1993
SoyZH13_15G213906	1993
SoyZH13_15G208000	1999
SoyZH13_snoRNA_1302	1999
SoyZH13_15G136800	2001
SoyZH13_15G156000	2002
SoyZH13_15G138800	2005
SoyZH13_15G141000	2006
SoyZH13_15G169200	2006
SoyZH13_snoRNA_1323	2006
SoyZH13_15G158900	2008
SoyZH13_15G149101	2010
SoyZH13_15G251300	2011
SoyZH13_15G136900	2013
SoyZH13_15G149100	2015
SoyZH13_15G199500	2015
SoyZH13_15G247400	2015
SoyZH13_15G213904	2016
SoyZH13_15G178800	2017
SoyZH13_15G020100	2018
SoyZH13_15G137300	2018
SoyZH13_15G158901	2018
SoyZH13_15G152700	2019
SoyZH13_15G154801	2019
SoyZH13_15G177401	2019
SoyZH13_15G206400	2019
SoyZH13_15G240300	2019
SoyZH13_15G177200	2023
SoyZH13_15G183600	2023
SoyZH13_15G251200	2024
SoyZH13_15G137200	2027
SoyZH13_15G205201	2029
SoyZH13_snoRNA_1352	2029
SoyZH13_15G136901	2031
SoyZH13_15G213200	2031
SoyZH13_15G248000	2031
SoyZH13_15G139900	2033
SoyZH13_15G183900	2033
SoyZH13_15G213905	2034
SoyZH13_15G149400	2036
SoyZH13_15G152701	2036
SoyZH13_15G189701	2037
SoyZH13_15G155900	2041
SoyZH13_15G174200	2041
SoyZH13_15G149200	2043
SoyZH13_15G191400	2044
SoyZH13_15G151900	2045
SoyZH13_15G176300	2045
SoyZH13_15G152702	2046
SoyZH13_15G187601	2046
SoyZH13_15G163900	2048
SoyZH13_15G240900	2049
SoyZH13_15G225200	2051
SoyZH13_15G253300	2052
SoyZH13_15G155500	2057
SoyZH13_15G140400	2060
SoyZH13_15G210400	2060
SoyZH13_15G156400	2062
SoyZH13_15G162300	2063
SoyZH13_15G198700	2063
SoyZH13_15G246200	2063
SoyZH13_15G240100	2064
SoyZH13_15G213300	2066
SoyZH13_15G243000	2066
SoyZH13_15G210701	2068
SoyZH13_15G246801	2069
SoyZH13_15G252702	2070
SoyZH13_15G139901	2072
SoyZH13_15G140500	2074
SoyZH13_15G169100	2074
SoyZH13_15G172701	2074
SoyZH13_15G208600	2074
SoyZH13_miRNA_263	2074
SoyZH13_15G240201	2075
SoyZH13_15G252002	2075
SoyZH13_15G235800	2077
SoyZH13_15G244200	2077
SoyZH13_15G183800	2078
SoyZH13_15G152501	2079
SoyZH13_15G198500	2079
SoyZH13_15G183700	2080
SoyZH13_15G214600	2080
SoyZH13_15G234200	2081
SoyZH13_15G254100	2081
SoyZH13_15G234300	2083
SoyZH13_15G241100	2084
SoyZH13_15G253400	2086
SoyZH13_15G198200	2087
SoyZH13_15G244100	2089
SoyZH13_15G199702	2090
SoyZH13_15G174600	2091
SoyZH13_15G174901	2091
SoyZH13_miRNA_264	2094
SoyZH13_15G140300	2095
SoyZH13_15G136902	2097
SoyZH13_15G177000	2099
SoyZH13_15G182400	2100
SoyZH13_15G140800	2102
SoyZH13_15G242900	2102
SoyZH13_15G254201	2102
SoyZH13_15G020501	2104
SoyZH13_15G157000	2105
SoyZH13_15G210703	2105
SoyZH13_15G245200	2105
SoyZH13_15G246300	2105
SoyZH13_15G202802	2107
SoyZH13_15G203200	2107
SoyZH13_15G205200	2107
SoyZH13_15G247100	2107
SoyZH13_15G241000	2108
SoyZH13_15G175000	2115
SoyZH13_15G179101	2115
SoyZH13_15G137600	2117
SoyZH13_15G251100	2117
SoyZH13_15G153001	2119
SoyZH13_15G202801	2120
SoyZH13_15G224501	2120
SoyZH13_15G156500	2121
SoyZH13_miRNA_260	2123
SoyZH13_15G187401	2126
SoyZH13_15G252502	2127
SoyZH13_15G185800	2129
SoyZH13_15G203100	2129
SoyZH13_15G164700	2130
SoyZH13_15G238500	2130
SoyZH13_15G212000	2131
SoyZH13_15G246802	2131
SoyZH13_15G172800	2132
SoyZH13_15G176403	2132
SoyZH13_15G210704	2132
SoyZH13_15G174900	2133
SoyZH13_15G161903	2134
SoyZH13_15G224500	2136
SoyZH13_15G140200	2137
SoyZH13_15G153002	2137
SoyZH13_15G157201	2138
SoyZH13_15G176602	2140
SoyZH13_tRNA_0564	2140
SoyZH13_15G161904	2141
SoyZH13_15G172901	2141
SoyZH13_15G199600	2141
SoyZH13_15G240200	2141
SoyZH13_15G252501	2141
SoyZH13_15G152000	2142
SoyZH13_15G198800	2142
SoyZH13_15G213907	2142
SoyZH13_15G252701	2142
SoyZH13_15G161200	2143
SoyZH13_15G201201	2144
SoyZH13_15G165700	2145
SoyZH13_15G161300	2147
SoyZH13_15G253101	2147
SoyZH13_15G242600	2151
SoyZH13_15G020300	2152
SoyZH13_15G186700	2152
SoyZH13_15G247000	2152
SoyZH13_15G140001	2153
SoyZH13_15G179902	2154
SoyZH13_15G246800	2155
SoyZH13_15G214200	2157
SoyZH13_15G252703	2158
SoyZH13_15G183500	2159
SoyZH13_15G157700	2160
SoyZH13_15G165101	2161
SoyZH13_15G164100	2163
SoyZH13_15G164800	2163
SoyZH13_15G172400	2164
SoyZH13_15G204900	2164
SoyZH13_15G175902	2166
SoyZH13_15G199402	2166
SoyZH13_15G239900	2167
SoyZH13_15G201202	2169
SoyZH13_15G206200	2169
SoyZH13_15G137100	2175
SoyZH13_15G020200	2177
SoyZH13_15G020800	2177
SoyZH13_15G245301	2178
SoyZH13_15G165800	2179
SoyZH13_15G175901	2179
SoyZH13_15G246600	2179
SoyZH13_snoRNA_1358	2179
SoyZH13_15G249700	2181
SoyZH13_15G203203	2182
SoyZH13_15G172900	2184
SoyZH13_15G224401	2184
SoyZH13_15G227501	2184
SoyZH13_15G252600	2184
SoyZH13_15G159300	2186
SoyZH13_15G226800	2186
SoyZH13_15G226801	2186
SoyZH13_15G152300	2192
SoyZH13_15G187400	2193
SoyZH13_15G149300	2194
SoyZH13_15G146001	2195
SoyZH13_15G208200	2196
SoyZH13_15G160201	2197
SoyZH13_15G199701	2197
SoyZH13_15G205700	2198
SoyZH13_snoRNA_1303	2198
SoyZH13_15G186800	2199
SoyZH13_15G209302	2199
SoyZH13_15G158700	2201
SoyZH13_snoRNA_1367	2203
SoyZH13_15G153000	2204
SoyZH13_snoRNA_1356	2204
SoyZH13_15G152400	2206
SoyZH13_tRNA_0562	2206
SoyZH13_15G176404	2208
SoyZH13_15G208500	2208
SoyZH13_15G186600	2209
SoyZH13_15G246400	2210
SoyZH13_15G157601	2212
SoyZH13_15G186901	2212
SoyZH13_15G241200	2212
SoyZH13_15G140100	2214
SoyZH13_15G165500	2214
SoyZH13_15G240000	2214
SoyZH13_15G202800	2215
SoyZH13_15G202700	2216
SoyZH13_15G020502	2218
SoyZH13_15G140600	2220
SoyZH13_15G213400	2220
SoyZH13_15G157100	2221
SoyZH13_15G178801	2221
SoyZH13_15G162200	2223
SoyZH13_15G208100	2223
SoyZH13_15G199700	2224
SoyZH13_15G158601	2225
SoyZH13_15G152200	2227
SoyZH13_15G157900	2227
SoyZH13_15G180203	2227
SoyZH13_15G174000	2229
SoyZH13_15G251000	2231
SoyZH13_15G239700	2232
SoyZH13_15G154800	2233
SoyZH13_15G243100	2233
SoyZH13_snoRNA_1304	2235
SoyZH13_15G175903	2241
SoyZH13_15G164500	2245
SoyZH13_15G176200	2245
SoyZH13_15G157701	2246
SoyZH13_15G160300	2246
SoyZH13_15G242401	2246
SoyZH13_15G203800	2247
SoyZH13_15G227500	2247
SoyZH13_15G180204	2249
SoyZH13_15G250701	2249
SoyZH13_15G020400	2250
SoyZH13_15G237200	2251
SoyZH13_15G157600	2252
SoyZH13_15G246900	2256
SoyZH13_15G225400	2260
SoyZH13_15G213902	2262
SoyZH13_15G234100	2262
SoyZH13_15G211000	2265
SoyZH13_15G176900	2266
SoyZH13_15G179702	2269
SoyZH13_15G233200	2269
SoyZH13_15G210700	2270
SoyZH13_15G252700	2270
SoyZH13_15G239500	2272
SoyZH13_15G020500	2273
SoyZH13_15G179200	2274
SoyZH13_15G224700	2275
SoyZH13_15G205800	2278
SoyZH13_15G239800	2278
SoyZH13_15G160400	2279
SoyZH13_15G210500	2280
SoyZH13_15G202100	2282
SoyZH13_15G224702	2284
SoyZH13_15G226900	2284
SoyZH13_15G158500	2285
SoyZH13_15G238001	2286
SoyZH13_15G179100	2287
SoyZH13_15G234500	2289
SoyZH13_15G213401	2290
SoyZH13_15G244400	2290
SoyZH13_15G175905	2292
SoyZH13_snRNA_110	2292
SoyZH13_15G156200	2293
SoyZH13_15G161100	2296
SoyZH13_15G197800	2296
SoyZH13_15G224600	2296
SoyZH13_15G237901	2297
SoyZH13_15G253000	2297
SoyZH13_15G247700	2298
SoyZH13_15G163700	2300
SoyZH13_15G227100	2300
SoyZH13_15G158600	2301
SoyZH13_15G182300	2301
SoyZH13_15G227000	2302
SoyZH13_15G245100	2303
SoyZH13_15G153200	2304
SoyZH13_15G224701	2304
SoyZH13_15G234600	2304
SoyZH13_15G238002	2305
SoyZH13_15G158200	2306
SoyZH13_15G184302	2306
SoyZH13_15G233900	2307
SoyZH13_15G164600	2308
SoyZH13_15G250700	2308
SoyZH13_15G164900	2309
SoyZH13_15G239600	2309
SoyZH13_15G252500	2309
SoyZH13_15G198300	2311
SoyZH13_15G158000	2313
SoyZH13_miRNA_261	2313
SoyZH13_15G187600	2314
SoyZH13_15G235201	2314
SoyZH13_15G237001	2315
SoyZH13_15G235000	2317
SoyZH13_15G169501	2318
SoyZH13_15G169502	2318
SoyZH13_15G210300	2318
SoyZH13_15G239401	2318
SoyZH13_15G211300	2322
SoyZH13_15G213803	2322
SoyZH13_15G152001	2323
SoyZH13_15G175904	2323
SoyZH13_15G252003	2323
SoyZH13_15G252900	2323
SoyZH13_15G178900	2324
SoyZH13_15G242300	2326
SoyZH13_15G164400	2327
SoyZH13_15G187402	2330
SoyZH13_15G187403	2330
SoyZH13_15G213402	2330
SoyZH13_15G208900	2332
SoyZH13_15G248100	2333
SoyZH13_15G188200	2335
SoyZH13_15G155600	2337
SoyZH13_15G235900	2337
SoyZH13_15G160200	2339
SoyZH13_15G161902	2340
SoyZH13_15G227300	2341
SoyZH13_15G242500	2342
SoyZH13_15G179701	2343
SoyZH13_15G166400	2349
SoyZH13_15G215001	2352
SoyZH13_15G233300	2353
SoyZH13_15G233500	2353
SoyZH13_15G246700	2353
SoyZH13_15G183200	2354
SoyZH13_15G153900	2357
SoyZH13_15G212900	2358
SoyZH13_15G249600	2360
SoyZH13_15G157200	2361
SoyZH13_15G241800	2362
SoyZH13_15G214900	2363
SoyZH13_15G165200	2366
SoyZH13_15G182700	2367
SoyZH13_15G244902	2368
SoyZH13_15G213403	2369
SoyZH13_15G231800	2370
SoyZH13_15G202600	2373
SoyZH13_15G163600	2376
SoyZH13_15G233400	2377
SoyZH13_15G242400	2381
SoyZH13_miRNA_265	2381
SoyZH13_snRNA_111	2382
SoyZH13_15G210702	2384
SoyZH13_15G215000	2385
SoyZH13_15G209700	2387
SoyZH13_15G158400	2389
SoyZH13_15G224400	2389
SoyZH13_15G205300	2390
SoyZH13_15G152100	2391
SoyZH13_15G252300	2391
SoyZH13_15G162100	2396
SoyZH13_15G169300	2396
SoyZH13_15G250800	2398
SoyZH13_15G235101	2400
SoyZH13_15G213802	2402
SoyZH13_15G235100	2402
SoyZH13_15G177700	2404
SoyZH13_15G227700	2405
SoyZH13_15G252401	2406
SoyZH13_15G243200	2409
SoyZH13_15G208300	2410
SoyZH13_snRNA_112	2410
SoyZH13_15G179000	2411
SoyZH13_15G179900	2411
SoyZH13_15G233100	2411
SoyZH13_15G239301	2412
SoyZH13_15G156602	2413
SoyZH13_15G208801	2413
SoyZH13_15G236000	2413
SoyZH13_15G237401	2414
SoyZH13_15G231500	2416
SoyZH13_15G237402	2416
SoyZH13_15G203600	2417
SoyZH13_15G211701	2417
SoyZH13_15G183400	2418
SoyZH13_15G172100	2420
SoyZH13_15G208700	2420
SoyZH13_15G249500	2420
SoyZH13_15G223700	2421
SoyZH13_15G230700	2424
SoyZH13_15G213801	2425
SoyZH13_15G163500	2426
SoyZH13_15G166000	2426
SoyZH13_tRNA_0565	2429
SoyZH13_tRNA_0563	2431
SoyZH13_15G239400	2432
SoyZH13_15G238600	2433
SoyZH13_15G227200	2434
SoyZH13_15G159700	2435
SoyZH13_15G162000	2436
SoyZH13_15G165300	2436
SoyZH13_15G203501	2437
SoyZH13_15G173202	2438
SoyZH13_15G239302	2438
SoyZH13_15G174100	2439
SoyZH13_15G165900	2441
SoyZH13_15G237500	2441
SoyZH13_15G209301	2442
SoyZH13_15G244500	2442
SoyZH13_15G173201	2443
SoyZH13_15G179201	2448
SoyZH13_15G186502	2449
SoyZH13_15G237602	2450
SoyZH13_15G211800	2451
SoyZH13_15G161900	2454
SoyZH13_15G233700	2454
SoyZH13_snoRNA_1299	2455
SoyZH13_15G213700	2456
SoyZH13_15G203700	2457
SoyZH13_15G209701	2459
SoyZH13_15G169500	2461
SoyZH13_15G202400	2461
SoyZH13_15G161700	2463
SoyZH13_15G162400	2465
SoyZH13_15G239300	2465
SoyZH13_15G229602	2467
SoyZH13_15G236700	2468
SoyZH13_15G238000	2469
SoyZH13_15G245300	2469
SoyZH13_15G229601	2471
SoyZH13_15G235200	2472
SoyZH13_15G249400	2472
SoyZH13_15G244501	2473
SoyZH13_15G231801	2474
SoyZH13_15G243300	2474
SoyZH13_15G246500	2476
SoyZH13_15G153400	2479
SoyZH13_15G165400	2479
SoyZH13_15G179600	2479
SoyZH13_15G241500	2480
SoyZH13_15G176800	2482
SoyZH13_15G208901	2487
SoyZH13_15G161901	2491
SoyZH13_15G213800	2493
SoyZH13_15G233800	2493
SoyZH13_15G236800	2493
SoyZH13_15G161800	2495
SoyZH13_15G166701	2496
SoyZH13_15G163300	2497
SoyZH13_15G232800	2497
SoyZH13_15G212500	2498
SoyZH13_tRNA_0570	2498
SoyZH13_15G244600	2501
SoyZH13_15G213703	2502
SoyZH13_15G228101	2502
SoyZH13_15G241400	2503
SoyZH13_15G158300	2504
SoyZH13_15G165000	2505
SoyZH13_15G235700	2506
SoyZH13_15G183300	2507
SoyZH13_15G162500	2509
SoyZH13_15G163302	2510
SoyZH13_15G165100	2510
SoyZH13_15G158100	2511
SoyZH13_15G237600	2511
SoyZH13_15G215600	2514
SoyZH13_15G155400	2515
SoyZH13_snoRNA_1362	2515
SoyZH13_15G154700	2516
SoyZH13_15G237601	2518
SoyZH13_15G177600	2520
SoyZH13_15G249901	2522
SoyZH13_15G211600	2523
SoyZH13_15G233000	2524
SoyZH13_15G202500	2525
SoyZH13_snoRNA_1347	2525
SoyZH13_15G241700	2528
SoyZH13_15G233600	2529
SoyZH13_15G234900	2536
SoyZH13_15G213901	2537
SoyZH13_15G241600	2537
SoyZH13_15G231600	2540
SoyZH13_15G203500	2541
SoyZH13_15G153300	2548
SoyZH13_15G234800	2551
SoyZH13_15G186503	2553
SoyZH13_15G212201	2554
SoyZH13_15G176601	2559
SoyZH13_15G248300	2560
SoyZH13_15G236200	2562
SoyZH13_15G225601	2565
SoyZH13_15G244700	2565
SoyZH13_15G181400	2570
SoyZH13_15G212200	2570
SoyZH13_15G212701	2571
SoyZH13_15G224101	2571
SoyZH13_15G225500	2575
SoyZH13_15G168001	2576
SoyZH13_15G171601	2577
SoyZH13_15G188100	2579
SoyZH13_15G162904	2580
SoyZH13_15G211700	2580
SoyZH13_15G229800	2582
SoyZH13_15G235600	2583
SoyZH13_snoRNA_1366	2583
SoyZH13_15G162903	2586
SoyZH13_15G249200	2590
SoyZH13_15G231900	2591
SoyZH13_15G237300	2591
SoyZH13_snoRNA_1295	2591
SoyZH13_15G250600	2592
SoyZH13_15G212700	2597
SoyZH13_15G166100	2601
SoyZH13_15G244001	2601
SoyZH13_15G237400	2602
SoyZH13_15G162902	2605
SoyZH13_15G232600	2605
SoyZH13_15G161401	2606
SoyZH13_15G241900	2606
SoyZH13_15G161500	2609
SoyZH13_15G161400	2611
SoyZH13_15G243900	2614
SoyZH13_15G186900	2621
SoyZH13_15G212202	2621
SoyZH13_15G237900	2623
SoyZH13_15G203202	2625
SoyZH13_15G212204	2626
SoyZH13_15G229700	2626
SoyZH13_15G172001	2629
SoyZH13_15G244000	2630
SoyZH13_15G237000	2633
SoyZH13_15G245000	2639
SoyZH13_15G234700	2641
SoyZH13_15G243400	2641
SoyZH13_15G171600	2645
SoyZH13_15G232300	2650
SoyZH13_15G250000	2654
SoyZH13_15G233601	2655
SoyZH13_15G228200	2662
SoyZH13_15G215002	2672
SoyZH13_15G242100	2682
SoyZH13_15G241300	2684
SoyZH13_15G250200	2684
SoyZH13_15G209702	2685
SoyZH13_15G212600	2687
SoyZH13_15G211900	2688
SoyZH13_15G213900	2689
SoyZH13_15G236900	2690
SoyZH13_15G238700	2690
SoyZH13_15G232200	2692
SoyZH13_15G243800	2693
SoyZH13_15G244901	2693
SoyZH13_15G173200	2694
SoyZH13_tRNA_0567	2707
SoyZH13_15G170600	2709
SoyZH13_15G250100	2710
SoyZH13_tRNA_0566	2711
SoyZH13_15G211400	2713
SoyZH13_15G250402	2714
SoyZH13_15G212203	2720
SoyZH13_15G222700	2721
SoyZH13_15G239000	2721
SoyZH13_15G238701	2722
SoyZH13_snoRNA_1294	2724
SoyZH13_15G160000	2728
SoyZH13_15G236400	2728
SoyZH13_15G170800	2730
SoyZH13_15G206501	2731
SoyZH13_15G242000	2731
SoyZH13_15G249300	2731
SoyZH13_15G224100	2735
SoyZH13_15G161000	2736
SoyZH13_15G212800	2736
SoyZH13_15G170000	2737
SoyZH13_15G171500	2745
SoyZH13_15G243600	2745
SoyZH13_15G250201	2749
SoyZH13_15G160100	2750
SoyZH13_15G232500	2752
SoyZH13_15G252400	2752
SoyZH13_15G171700	2754
SoyZH13_15G215004	2757
SoyZH13_15G250401	2757
SoyZH13_15G215301	2758
SoyZH13_15G232100	2758
SoyZH13_15G243500	2758
SoyZH13_15G232301	2760
SoyZH13_15G215003	2761
SoyZH13_15G228201	2761
SoyZH13_15G249100	2761
SoyZH13_15G173100	2763
SoyZH13_15G228100	2764
SoyZH13_15G209101	2765
SoyZH13_15G169700	2767
SoyZH13_15G250202	2769
SoyZH13_15G244800	2770
SoyZH13_15G162602	2772
SoyZH13_15G176600	2779
SoyZH13_15G223701	2780
SoyZH13_15G186200	2784
SoyZH13_15G161600	2788
SoyZH13_15G206502	2789
SoyZH13_15G159803	2791
SoyZH13_15G166300	2795
SoyZH13_15G244900	2797
SoyZH13_15G166200	2799
SoyZH13_15G171300	2802
SoyZH13_15G236300	2805
SoyZH13_15G171001	2806
SoyZH13_15G173101	2806
SoyZH13_15G182500	2806
SoyZH13_15G231901	2807
SoyZH13_15G171202	2808
SoyZH13_15G171200	2815
SoyZH13_15G182600	2816
SoyZH13_15G248601	2816
SoyZH13_15G223702	2821
SoyZH13_15G236600	2829
SoyZH13_15G248700	2829
SoyZH13_15G171002	2831
SoyZH13_15G160900	2833
SoyZH13_15G243700	2837
SoyZH13_15G208902	2839
SoyZH13_15G209300	2843
SoyZH13_15G170500	2847
SoyZH13_15G250203	2847
SoyZH13_15G238800	2851
SoyZH13_15G248500	2851
SoyZH13_15G171900	2858
SoyZH13_15G238900	2859
SoyZH13_snoRNA_1365	2859
SoyZH13_15G211500	2861
SoyZH13_15G230800	2864
SoyZH13_15G186501	2866
SoyZH13_15G248400	2874
SoyZH13_15G154500	2875
SoyZH13_15G160801	2877
SoyZH13_15G223703	2879
SoyZH13_15G172302	2881
SoyZH13_15G223300	2884
SoyZH13_15G159400	2889
SoyZH13_15G170700	2903
SoyZH13_15G229600	2903
SoyZH13_15G222701	2906
SoyZH13_15G248600	2913
SoyZH13_15G186500	2914
SoyZH13_15G163301	2916
SoyZH13_15G208903	2917
SoyZH13_15G231400	2920
SoyZH13_15G185701	2927
SoyZH13_15G229900	2928
SoyZH13_15G162601	2930
SoyZH13_15G222800	2934
SoyZH13_15G154400	2935
SoyZH13_snoRNA_1364	2935
SoyZH13_15G171800	2939
SoyZH13_15G162600	2944
SoyZH13_15G162901	2948
SoyZH13_15G172301	2948
SoyZH13_15G208905	2951
SoyZH13_15G170801	2952
SoyZH13_15G185700	2953
SoyZH13_15G223800	2955
SoyZH13_15G171201	2956
SoyZH13_15G170400	2962
SoyZH13_15G173400	2963
SoyZH13_15G154300	2964
SoyZH13_15G179901	2974
SoyZH13_15G230500	2975
SoyZH13_15G172000	2983
SoyZH13_15G208800	2983
SoyZH13_15G202200	2985
SoyZH13_15G239100	2987
SoyZH13_15G154501	2990
SoyZH13_15G224000	2993
SoyZH13_15G186100	2999
SoyZH13_15G172101	3004
SoyZH13_15G210200	3005
SoyZH13_15G230501	3006
SoyZH13_15G208904	3018
SoyZH13_15G230900	3019
SoyZH13_15G202300	3029
SoyZH13_15G228400	3030
SoyZH13_15G229500	3032
SoyZH13_15G170100	3033
SoyZH13_15G230901	3033
SoyZH13_15G170900	3034
SoyZH13_15G162603	3044
SoyZH13_15G231200	3045
SoyZH13_15G162900	3049
SoyZH13_15G239200	3049
SoyZH13_15G170300	3051
SoyZH13_15G223901	3052
SoyZH13_15G229912	3054
SoyZH13_15G231700	3060
SoyZH13_15G220600	3063
SoyZH13_15G250400	3067
SoyZH13_15G249000	3068
SoyZH13_15G169900	3075
SoyZH13_15G215300	3078
SoyZH13_15G229911	3079
SoyZH13_15G159800	3088
SoyZH13_15G179601	3089
SoyZH13_15G172300	3096
SoyZH13_15G220900	3099
SoyZH13_15G159802	3100
SoyZH13_15G179700	3104
SoyZH13_15G223902	3114
SoyZH13_15G172200	3121
SoyZH13_15G171000	3124
SoyZH13_15G220101	3144
SoyZH13_15G170200	3158
SoyZH13_15G173900	3164
SoyZH13_15G209100	3166
SoyZH13_15G222900	3167
SoyZH13_15G159801	3182
SoyZH13_15G223900	3189
SoyZH13_15G231000	3204
SoyZH13_15G228300	3238
SoyZH13_15G231201	3242
SoyZH13_15G229910	3243
SoyZH13_15G223200	3259
SoyZH13_15G229301	3259
SoyZH13_15G231100	3262
SoyZH13_15G229400	3266
SoyZH13_15G169800	3272
SoyZH13_15G222100	3282
SoyZH13_15G160700	3289
SoyZH13_15G249900	3296
SoyZH13_15G221000	3303
SoyZH13_15G160800	3316
SoyZH13_15G218601	3316
SoyZH13_15G173500	3326
SoyZH13_15G218602	3327
SoyZH13_15G223100	3345
SoyZH13_15G215700	3346
SoyZH13_15G154000	3358
SoyZH13_15G229909	3358
